"",weight
持ち,0.347970081004827
画質,0.285780147417231
バランス,0.209260860134306
使い勝手,0.189001850712148
操作性,0.131449473006664
携帯性,0.10962988755797
ホールド感,0.100557349815146
レスポンス,0.090464350366413
写り,0.065764228825043
もち,0.0587444418819186
質感,0.0559843836938351
デザイン,0.0537243312948078
気持ち,0.0429056688398171
コストパフォーマンス,0.0420369781369933
精度,0.0318493105392565
レンズ,0.0308093649428585
発色,0.0305265776795405
位置,0.0292233526371896
ホールド性,0.0270377244801074
色,0.0248909105956247
視認性,0.0241132343417401
機能,0.0232276988244968
性能,0.0226197821438535
AF精度,0.0217229495403064
条件,0.0211758410716484
評判,0.0209817239480098
感じ,0.0202482885756024
描写,0.0197839534855832
不満,0.0194228673384764
解像度,0.0189165948522593
相性,0.0187388722856779
画像,0.0184507564107416
色乗り,0.0184486902482979
感度,0.0183790913572583
感触,0.018027608162278
質,0.0172062419401718
目,0.0171829431365925
AF,0.0171689409290875
・画質,0.0166096646545698
反応,0.015550645008039
重さ,0.015298403977597
グリップ感,0.0139825896092662
天気,0.0133766333739389
液晶,0.013096682492897
重量バランス,0.0125979387153488
色のり,0.0116991609656857
・操作性,0.0115747263583409
ハンドリング,0.0115071872639754
解像感,0.0114731971972367
バッテリー,0.0114006053954596
見え,0.0109792546696178
音,0.0107871179268826
価格,0.00985870754018598
操作感,0.00985288217780439
ホールド,0.00955561922330627
ボケ,0.00954540167297885
出来,0.0093733567598955
カメラ,0.00920911400813138
掛かり,0.00912417781769461
満足度,0.00867491055033145
コントラスト,0.00852814692881841
切れ,0.00832142768086515
大きさ,0.00831214424004701
問題,0.00826157878050743
補正,0.00813946680923875
フィーリング,0.00807362148103278
ボケ味,0.00789340526887134
描写力,0.00767422553707416
気分,0.00757018558469085
値段,0.00740855872375496
見た目,0.00724845877415759
ボディ,0.00681005654659073
ヌケ,0.00678679890471595
品質,0.00678429748182139
機種,0.00652229503748887
機能性,0.00633764075529736
映り,0.00618741477503898
音質,0.00603713355872823
CP,0.00598361865416423
背面液晶,0.00594627897544033
・デザイン,0.0059318804670155
色合い,0.0058898083745379
調子,0.0057729145731417
取り回し,0.00575372985845451
収納性,0.00567005612119115
完成度,0.00554876691847104
グリップ,0.00549337603158057
サイズ,0.00539785549162003
光,0.00535377919553099
シャッター音,0.00527736543323772
①操作性,0.00524232974072295
動画,0.00517403545219937
キレ,0.00513142462716068
場合,0.00508329613115684
組み合わせ,0.00505470503452728
・携帯性,0.00502570800099974
部分,0.00493580866835569
付属ソフト,0.00492771679547241
よい,0.00489759260527283
(?),0.00484737962135877
自分,0.00483632458536886
見栄え,0.00481733244567722
評価,0.0047655162224913
応答性,0.00469530427932394
全長,0.00466858097764007
持ち運び,0.0046002331921703
記述,0.00451844818494033
バッテリー持ち,0.00450202379531257
取り付け位置,0.00449872813275009
3．ホールド感,0.00442734011645143
ホワイトバランス,0.00438511361436479
ズーム,0.00432598711218043
作り,0.00431418479008932
表現力,0.00426099415803949
D80,0.00417686363897301
(9)携帯性,0.0040905152902663
(視力,0.0040905152902663
ボタン位置,0.0040905152902663
モチ,0.0040905152902663
ライン,0.0040905152902663
半押し,0.0040905152902663
合わせ,0.0040905152902663
売れ行き,0.0040905152902663
始末,0.0040905152902663
少し分,0.0040905152902663
工作精度,0.0040905152902663
態度,0.0040905152902663
構造,0.0040905152902663
立て付け,0.0040905152902663
製造品質,0.0040905152902663
都合,0.0040905152902663
電力事情,0.0040905152902663
製品,0.00404957522875885
人,0.00401239811233958
造り,0.00400343015123467
マッチング,0.00397817861763862
設定,0.00393327449183192
フットワーク,0.0039268029055684
機動性,0.00386707401616344
センス,0.00383378983868016
まとまり,0.00373544065794217
子供,0.00370458558025345
絵,0.00369806407634032
電池持ち,0.00365922574884468
撮影,0.00356802760683931
汎用性,0.00356714738058379
レンズ性能,0.00351884789517665
トータルバランス,0.00350472994703442
ボケ具合,0.00341300694752545
重量感,0.00328800868812848
ファインダー,0.00327509894113981
画角,0.00326864157024388
・ホールド感,0.00326426971945029
写真,0.0032496948497176
高感度画質,0.00310015845591776
皆さん,0.00303737941150774
重い,0.00302047488194416
フラッシュ,0.00301355351763959
ない,0.00298112123660225
グリップ性,0.00297127829750734
雰囲気,0.00296830363517147
指,0.00290839233200556
出番,0.00290277709691126
形式,0.00286501844336206
使用頻度,0.00285715779950883
違和感,0.00277467701827286
ライブビュー,0.00263306355116622
手触り,0.00255777015930773
価格設定,0.00253859693814812
程度,0.00253514469347298
リング,0.00252501498958897
EVF,0.00250662709420419
悪さ,0.00247675885863568
効果,0.0024739193703969
配置,0.00245166049245353
肌,0.00240090837307157
ホールディング,0.00238910982011455
無い,0.00234509547403856
ボリューム感,0.00233423211911957
操作,0.00232499679752551
描写性能,0.00231339827685653
望遠,0.00226478059743512
軽さ,0.00224451565307931
(色調・解像度),0.00221367005822571
0付近,0.00221367005822571
1)機動性,0.00221367005822571
135mm近辺,0.00221367005822571
16-45mmf4,0.00221367005822571
2)バッテリー,0.00221367005822571
20mm,0.00221367005822571
2点,0.00221367005822571
3)コストパフォーマンス,0.00221367005822571
3．防塵防滴性能,0.00221367005822571
5．マクロ性能,0.00221367005822571
968C,0.00221367005822571
ADJボタン,0.00221367005822571
DA21mm,0.00221367005822571
FZシリーズ,0.00221367005822571
PF,0.00221367005822571
SR8,0.00221367005822571
「水族館」,0.00221367005822571
が,0.00221367005822571
アルミ・ボディ,0.00221367005822571
カラーナイトビュー,0.00221367005822571
コストメリット,0.00221367005822571
バリオテッサー,0.00221367005822571
ピンク,0.00221367005822571
フロントキャップ,0.00221367005822571
ホールド感),0.00221367005822571
・レンズ,0.00221367005822571
・描写,0.00221367005822571
中央,0.00221367005822571
修正,0.00221367005822571
問題無しホールド感,0.00221367005822571
工学ズーム,0.00221367005822571
液晶パネル,0.00221367005822571
濃さ,0.00221367005822571
画像処理エンジン,0.00221367005822571
画像編集メニュー,0.00221367005822571
竭。映り,0.00221367005822571
縦グリ,0.00221367005822571
肌触り感,0.00221367005822571
ノイズ,0.00219334677930916
利便性,0.00217643001306476
画素数,0.00213291865223704
再現性,0.00205776811605382
デジカメ,0.00201914060689626
追従性,0.00199038699348699
腕,0.00198282077050042
格好,0.00194336114542179
満足感,0.00193083918713222
全体的,0.00192704366401471
他,0.00190879869862116
ケース,0.00189574428363407
対応,0.00181720115515141
あと,0.00181396854352165
文句,0.00181036430645997
出来栄え,0.00180483494450155
液晶画面,0.00180398476222941
差,0.00179377574257408
クリック感,0.00167516182203184
印象,0.00162900574901458
よさ,0.00162425988896942
可,0.00161368091443265
不満点,0.00159621767175478
焦点距離,0.00158620625767229
AF性能,0.00158440703999126
画面,0.00157122886085469
画,0.00154331743132746
トルク,0.00153311871923214
色味,0.00153075986871235
色ノリ,0.00152434264956608
品,0.0014943779108119
良さ,0.00148492095341843
ストラップ,0.00148038291006866
マクロ,0.00146677915377771
ホールディング性,0.00146675479925903
D200,0.00143524542267822
ダイヤル,0.00142938858441389
花形フード,0.00142556808056343
ヒット率,0.00142152454670676
感,0.00141574514562046
フード,0.00141157407477418
ストレス,0.0014105215695771
手ブレ補正,0.00139155219064425
機能面,0.00138813925129181
切れ味,0.00137715180118915
階調性,0.00137064982060222
外観,0.00135973805705217
素性,0.0013257077290737
使用感,0.00130964873806376
ピント精度,0.00130626782046609
気,0.00128787165797962
タッチパネル,0.00128031676639893
重量,0.00127849902633255
