"",weight
コストパフォーマンス,0.298517030154405
満足度,0.267816381321704
画質,0.219212911377934
携帯性,0.153437391071247
バランス,0.148822750435953
操作性,0.128874548737481
使い勝手,0.117815934508569
持ち,0.0978636341882543
質感,0.0951609336596389
ホールド感,0.092578743868628
完成度,0.0800153123256888
デザイン,0.0767315483719531
写り,0.0758005217911722
評価,0.0578392143468434
解像度,0.054419894856418
性能,0.0468915470533787
価格,0.0417862471577532
使用頻度,0.0408734028719629
コントラスト,0.0408594955547123
レンズ,0.0405675561996017
精度,0.0375507753697464
描写,0.0353205252327
解像感,0.0328345373073639
気持ち,0.0314211529524521
満足感,0.0307122352718656
発色,0.030371237219902
評判,0.0295308882980375
AF精度,0.0291340819072258
レスポンス,0.0290996005902354
値段,0.0283737319847322
カメラ,0.0280289020892233
不満,0.0269103023662945
機能性,0.0239771176033118
機能,0.0231405039066857
相性,0.0227991634117462
CP,0.0224616701544481
描写力,0.0215123866806872
色乗り,0.0208371069944992
色のり,0.020107616919119
もち,0.0184547244113041
液晶,0.0181874334461896
感度,0.0180896371486327
良さ,0.0177206583095206
機動性,0.0173244356922349
感触,0.0172789554586972
感じ,0.0172573810869505
補正,0.0167751259813167
ボケ味,0.0163708926069279
視認性,0.0161885948225196
大きさ,0.0161839100306972
汎用性,0.0161005487797546
バッテリー,0.0158077732061051
ボディ,0.015663409699879
お買い得感,0.0156239994565234
ホールド性,0.0156235600244718
質,0.0155708505208768
AF,0.0141848581913057
表現力,0.0140237947626987
画像,0.0137257687904558
操作感,0.0133702401980712
色,0.0120939764181082
掛かり,0.0118668956481497
レベル,0.0115434920514165
機種,0.0113831508537361
効果,0.0111745833281752
位置,0.0110929579855831
重さ,0.0109206739969411
利便性,0.010920579512365
ボケ,0.0109134258677309
問題,0.0108015184074877
天気,0.0105632282428006
価値,0.010561413114467
出来,0.0104949131498341
見た目,0.0103982816419354
場合,0.0103721258858687
画素数,0.0101698575591392
全体的,0.0101028606518586
重量バランス,0.00990195302351687
シャッター音,0.00969110464269924
音,0.00948498973692345
部分,0.00935842887032719
基本性能,0.0091412654855078
色合い,0.0091305764277066
ホールド,0.00883840032182825
総合評価,0.00865343331907974
ヌケ,0.00825034023166543
ズーム,0.00823489982926991
反応,0.00805732863976821
撮影,0.00761802537878212
描写性能,0.00756080604845557
人,0.00756035119673447
取り回し,0.00731747011551265
切れ,0.00712230988806288
条件,0.00710050549072185
ノイズ,0.0070877446728598
趣味性,0.00701331856958652
あと,0.00701011700836257
率,0.00675805359729233
ポイント,0.00672630042461656
写真,0.0066987283459713
サイズ,0.00648149418870263
組み合わせ,0.00619632105211398
頻度,0.00611620452123017
安心感,0.005960029612915
再現性,0.00591144654886021
自分,0.00584825910807346
実用性,0.00577791664117626
製品,0.00569383190341935
・操作性,0.005636460381182
彩度,0.00550023107943726
解像力,0.0054839563387484
追従性,0.00538140833952241
感想,0.00531781602617337
信頼性,0.00531139025956139
・画質,0.00528830312552501
コストパーフォーマンス,0.00524257823034758
トータルバランス,0.00517846442025441
違和感,0.00505701704674907
フィーリング,0.00503882625799696
ボケ具合,0.00499424149606085
グリップ,0.0048985114422743
グリップ感,0.00485742016834874
音質,0.0047544752598908
デジカメ,0.00469946282585747
感,0.00458621507694882
他,0.00455743033139721
電池持ち,0.00451071063211446
人気,0.00448059961168257
費用対効果,0.00434708739780609
画角,0.0043287241711249
ピント精度,0.00431239945041881
ファインダー,0.00429002282390202
ホールディング性,0.00425501876994417
敷居,0.00425377756912039
倍率,0.00422867807190148
動画,0.00421328243591162
明るさ,0.00419495401676233
操作,0.00416590431038156
今回,0.00409705063956873
収納性,0.00407716844866316
魅力,0.00393306281258209
重量,0.00391192139479404
ケース,0.00381942886160054
フード,0.00381083623292002
成功率,0.00378033226404299
軽さ,0.00373014468241321
雰囲気,0.00369991983305643
顔認識,0.00369904658348388
D80,0.00366491634389263
キレ,0.00366317948482492
利用頻度,0.00351318291989605
ヒット率,0.00344954763463451
印象,0.00344284744357784
AF性能,0.00340880774101289
気分,0.00339941841196657
拡張性,0.00337815358190694
外観,0.00337684565356028
差,0.00334222667442343
品質,0.0033393607033812
総合的,0.00328152112268571
後,0.00327187366676781
一眼,0.00323300519116443
画面,0.00323084981362076
ISO,0.00322048675540714
望遠,0.00316305975141951
結果,0.00316115997120004
作り,0.00315251126854283
機動力,0.00312226146448883
見栄え,0.00307130066449059
今,0.00306190425171118
品,0.0030307811542284
クオリティ,0.00301831096300939
逆光性能,0.00297189396518993
ホールディング,0.00294271720868655
バッテリー持ち,0.00289961096330992
持ち運び,0.00289104469489169
使用感,0.00286617292571913
画質評価,0.00285663106833683
光量,0.00284854710891128
よさ,0.00280096103915672
撮影倍率,0.0027891598023931
ポテンシャル,0.00278321260852427
レンズ性能,0.0027797212393276
マッチング,0.00273791928086681
マクロ,0.00273375415715205
動き,0.00273113999301247
最近,0.00272759548371673
ユーザーインターフェイス,0.00270838576045389
文句,0.00269077991320214
格好,0.00267975978531628
不満点,0.00267928315107436
立体感,0.00266903291476746
対応,0.00265865341925126
映り,0.00265779379867041
設定,0.00260326480800232
信頼感,0.00260037680676947
配置,0.00255845062450968
現在,0.00255414044585549
D40,0.00254522605651481
次,0.00253270425693179
絵,0.00251858229384272
センス,0.00251298911692448
動作,0.00251182647721494
D200,0.00249961021264926
面,0.0024937177582785
目,0.00247978228964583
画,0.00247581502468784
程度,0.00244514683337603
液晶画面,0.00240100457653356
色味,0.00235850850754971
腕,0.00233257050720428
バリアングル,0.00232829038587321
威力,0.00232280934165274
5倍ズーム,0.00231416846954415
ズームレンズ,0.00230079210684163
D3,0.00229925843203191
