"",weight
が悪い,0.638242356394301
が良い,0.595640662852248
の良い,0.0750037087745318
が良く,0.043385744975864
は良いです,0.0433261353457232
も良く,0.0428691304745299
が良いです,0.0364776211697449
は良いと,0.0362912718077369
はありません,0.0345740812564145
がいいです,0.0305185091228883
がいい,0.0302279559956491
もよく,0.0260486537372374
がよい,0.0229033503613154
が良いと,0.0224533208511667
がよく,0.0212935540947496
も良いです,0.0204038362604018
は思います,0.0187857422927688
を考えると,0.0177191257960371
も良いと,0.016891135363851
が悪いです,0.0168582150169163
もいいです,0.0168533084793644
の高い,0.0160728988477881
のよい,0.0160671763879528
はいいと,0.0160495287483551
も良い,0.0160025656938815
は良好です,0.0159303386556689
が悪く,0.0158860592397776
は良い,0.0152329981152864
が悪いと,0.0143718322171302
はいいです,0.0142492226007355
が良いので,0.014187028251516
は良く,0.0128392398131921
が高い,0.0127574069892538
の取れた,0.0126335812583163
がいいので,0.0124575053339452
はいいですね,0.0100971057322559
がいいと,0.0100502541711262
は悪いです,0.00973698252355838
が良くない,0.00949419633157293
にありません,0.00947578479914165
もありません,0.00936088397312308
も良いので,0.00925719476536404
は感じです,0.00920455032475165
が良くて,0.00898907948407618
が悪いので,0.00879955482663785
のとれた,0.00873836558802595
は最高です,0.00857526111220686
は抜群です,0.00843724666055357
もいい,0.00826576181902221
が弱いです,0.00825626411261705
も良好です,0.00822778505561584
を考えれば,0.00815498917304833
もなく,0.00799775313559926
が感じます,0.00751921108819541
がよいです,0.00742906003330038
も良いし,0.00736384150413813
はよいです,0.00718683747491655
はありませんが,0.00716941353611966
も満足しています,0.00700694626209839
はします,0.0069417375054224
がいいですね,0.00672060093715527
はありますが,0.00664406483840412
に優れた,0.00656290137869102
になります,0.00630829252190028
は良いのですが,0.00630193767788221
は方だと,0.00615965702549954
があり,0.00608442502424727
があります,0.00595711279123384
はあります,0.00566395042579031
は良いですね,0.00563959342935309
も悪くなく,0.00563073986050852
には満足しています,0.00552125808521015
がありません,0.00549697627288081
が悪いのが,0.00549268916299232
は思いますが,0.00541034586367101
の悪い,0.00527813586213027
は高いと,0.00512982872869805
は悪くないです,0.00509564365613128
は高いです,0.00505889720255996
は悪くないと,0.00499964359582884
はよいと,0.00498915074649525
は満足しています,0.00496838539505163
も高く,0.00488782059534735
は気に入っています,0.00487253484805891
もいいですね,0.00484356600825434
が悪いのと,0.00483371996156452
がイマイチ,0.00479708351757595
はいい,0.00477563855429978
は感じます,0.00465276310954878
という点では,0.00461309365454351
がある,0.004595501338615
に満足しています,0.00456528082876895
にある,0.00455071536704533
が悪いという,0.00450382051863398
をする,0.00448990489841971
で決めました,0.00447139806623957
が高く,0.00438904926735548
がよいと,0.00438433832833083
が良いとは,0.00437258635578435
はあり,0.00437088804692711
は満足です,0.00432961506336532
といい,0.00432066834304664
にありますが,0.00431365849058607
がいまいち,0.00429107669283355
と思います,0.00428609874425467
は感じません,0.00418248412600646
も思います,0.00416493374139284
を考えて,0.00413315707270116
は悪い,0.00410502774651677
がよいので,0.00409478504361873
が高いです,0.00403415657419643
は落ちますが,0.00403330690106571
がよければ,0.00403271017190179
は最高,0.0040076657589662
で満足しています,0.00397699772503454
も良くて,0.00393263778927829
も含めて,0.0038762341515336
のある,0.00385154843632347
が良くなりました,0.0038140614116055
も悪い,0.00380156761783088
もあります,0.00373982727269697
はしました,0.00373204961870051
が悪かったので,0.0037149723166004
も良いですね,0.00366613616933902
はよく,0.00365754275604541
は良いようです,0.00360802935121594
は十分です,0.0035771117062471
もありますが,0.00355737902693664
も良いですし,0.00355713671066823
も秀逸です,0.00351793979740692
はものです,0.00348416045844034
にあり,0.00346817531210442
をします,0.0034462479626471
はよい,0.00338594380804291
は感じました,0.00337935601837617
はない,0.00337396181300585
がなる,0.00334334272698135
がよくない,0.00330453860822334
が悪いのは,0.00328045061795242
も気に入っています,0.00327600338172742
は劣りますが,0.00324135117395203
もよいです,0.00321999685871802
は良いですが,0.00321945909493966
もいいですし,0.00321216955538768
を重視して,0.00320469864594772
は文句なしです,0.00320454157647968
がなります,0.00320125678555839
もよい,0.00319775015310192
がします,0.00314315851629721
は問題なし,0.00313863831295859
も十分です,0.00313745405475355
が高いので,0.00313157617349195
は最悪です,0.00311561226362608
が良いのか,0.00306229743550726
はなく,0.00305498208966855
が悪いような,0.00304841433228958
もいいし,0.00300993904520156
が好きです,0.00298846095524244
は良いとは,0.00295834800860669
はないと,0.00295683872289283
を上げて,0.00294229710457547
が違う,0.00292836350384584
は悪くない,0.00290392677101496
を求める,0.00286310448206292
が良いという,0.00281884357811065
もいいと,0.00278541956350215
がすばらしい,0.00277685773894236
が劣る,0.00277416260910604
が短い,0.00277068866959794
になる,0.00276899278622451
は悪いですが,0.00276134330126776
は良いので,0.00275052135088161
はないので,0.00274397079896205
については思います,0.00274264892616544
もある,0.00274250009984239
も良好,0.00274133285394289
は高い,0.00274001256474535
は好きです,0.00272723861825131
はないです,0.00271081633487809
が悪くなる,0.00270744817982874
は良くなく,0.0026619349213693
は素晴らしいです,0.00265965085914036
は感じますが,0.00264631046711606
もいいので,0.0026294154479376
があると,0.00262405635265711
にあります,0.0025935131839842
はしますが,0.0025892572365197
はほうだと,0.0025688627921094
は文句なし,0.00256678881676718
が感じられた,0.00254179165655574
が違います,0.00253374059608594
がよくなった,0.00250900238884284
は最高だと,0.00250898238447384
になり,0.00250210314646827
にはあります,0.00249401218895214
はそこそこですが,0.00246715279579087
が高いと,0.0024657011845409
はいいのですが,0.00245173975979209
はところです,0.00245090698728233
をして,0.00244557037952786
はいいし,0.00243429261663558
はわかりません,0.00241634992551344
はすばらしい,0.00241287099344016
もあり,0.002412261222169
はありませんでした,0.00240922583798827
に感じる,0.00240423200831343
が気に入りました,0.0024017971009296
が取れていると,0.00240161709395634
は高く,0.00238445219758933
は最高ですね,0.00238132273308087
も十分,0.00237093815263419
は優秀です,0.00235800770316509
は優れています,0.00235726320724301
が良くないので,0.00232649212147032
は充分です,0.00232153786218031
が取れた,0.00229956989158578
も良いようで,0.00229838192050818
でありません,0.00229129665228639
を考えたら,0.00228843043509274
も良いのですが,0.00227774914849842
も抜群です,0.00227762881751225
は抜群で,0.00226944698135476
はなりません,0.00226879552957446
が良かったです,0.00226677223163573
が良いように,0.00226111307133134
はよくない,0.00225179191243726
も悪くないと,0.00224811283888233
はレベルです,0.00224361730787866
があれば,0.00223466478705277
が好みです,0.00221976348697414
は十分で,0.00219829024815522
は使いやすいです,0.00216506761181792
も上々です,0.00215591204450221
