"",weight
持ち,0.288417124661697
画質,0.218471369857597
バランス,0.158385843607697
使い勝手,0.146404046480063
操作性,0.0937209686097956
携帯性,0.0761489807074312
レスポンス,0.0744775421265626
ホールド感,0.0697469710770365
写り,0.0461838268052316
もち,0.0442810611959104
質感,0.0368924278188383
デザイン,0.0353915099236983
気持ち,0.0323736328621476
精度,0.0251626858507549
コストパフォーマンス,0.0238770503629313
位置,0.0224068806773508
ホールド性,0.021825416722065
色,0.0196759956110062
発色,0.0191158637039769
レンズ,0.0189572460196925
視認性,0.0188484937991823
条件,0.0174929529883778
機能,0.0172791488031724
目,0.014947305861728
・画質,0.0143360618235441
感じ,0.0140521188055516
性能,0.0140391291661545
解像度,0.0139798318924757
画像,0.0134813516544619
評判,0.013210138514626
相性,0.0130211162629305
感触,0.0129401051977192
AF,0.0125079725825806
色乗り,0.0123178770138434
質,0.0122566035854828
重さ,0.0119299560704849
感度,0.0119184872063906
反応,0.0118251265937443
グリップ感,0.0115960967943429
AF精度,0.011478418683001
描写,0.0113837870636145
ハンドリング,0.0100427400148043
天気,0.0097173071789632
見え,0.00931862622529054
・操作性,0.00915222066571988
重量バランス,0.00849388974651493
音,0.00788507182066778
操作感,0.00710983855990229
解像感,0.00699552112556988
色のり,0.00682373330601999
液晶,0.0068223808869811
バッテリー,0.00639567237506964
出来,0.00618248422481891
切れ,0.00589429073391686
ホールド,0.00587545410116433
ボケ,0.00578798185537101
気分,0.00578291570438957
フィーリング,0.00566431583470745
不満,0.00549685270510576
コントラスト,0.00535090204967069
・デザイン,0.00528719622923905
大きさ,0.00506458283998432
品質,0.00499404042001865
光,0.00484698918979429
映り,0.00480871386198265
・携帯性,0.00469372330708459
背面液晶,0.00467538776807838
音質,0.00456166093733132
CP,0.00450913997660627
調子,0.00440770697391207
3．ホールド感,0.00425843631220509
①操作性,0.00424036828089507
よい,0.0041919687948664
描写力,0.00417714653048244
グリップ,0.00417046660183725
補正,0.00413900351162824
キレ,0.00404009716159466
機種,0.00401955849482749
付属ソフト,0.00401394567649202
カメラ,0.00400322587018705
ヌケ,0.00392742766233331
ボケ味,0.00389060024730409
見栄え,0.00386621038567934
価格,0.0038203394605746
組み合わせ,0.0038177060106295
自分,0.00381523970049008
動画,0.00379743947588535
収納性,0.00373454954318537
取り回し,0.00371430763820994
サイズ,0.00367762669913865
(?),0.00365055521838694
持ち運び,0.00361675181008214
(9)携帯性,0.00358447135436493
(視力,0.00358447135436493
ボタン位置,0.00358447135436493
モチ,0.00358447135436493
ライン,0.00358447135436493
全長,0.00358447135436493
半押し,0.00358447135436493
取り付け位置,0.00358447135436493
合わせ,0.00358447135436493
売れ行き,0.00358447135436493
始末,0.00358447135436493
少し分,0.00358447135436493
工作精度,0.00358447135436493
応答性,0.00358447135436493
態度,0.00358447135436493
掛かり,0.00358447135436493
構造,0.00358447135436493
立て付け,0.00358447135436493
製造品質,0.00358447135436493
記述,0.00358447135436493
都合,0.00358447135436493
電力事情,0.00358447135436493
見た目,0.00352017762830836
バッテリー持ち,0.003493347188665
作り,0.00347998131530862
ホワイトバランス,0.00345290851390668
マッチング,0.00340466253509622
フットワーク,0.0033589756129862
場合,0.00333891876876077
製品,0.00332917002566874
まとまり,0.00314193328554587
造り,0.00312986485756876
D80,0.00309722105695299
色合い,0.00307319741867888
子供,0.003054664638921
値段,0.00304208033542654
センス,0.00301575869595968
レンズ性能,0.00298568222085679
設定,0.00294545296079931
高感度画質,0.00277270724164534
部分,0.00275891517021
皆さん,0.00274328898231571
グリップ性,0.00270439087661534
フラッシュ,0.00266879535985535
重い,0.0026680319195049
絵,0.00264250351878067
形式,0.00260773832447602
電池持ち,0.00259853876130722
機能性,0.00259254644894705
ない,0.00258659133462928
汎用性,0.00258467918370201
指,0.00258286655955012
重量感,0.00254811154431053
ズーム,0.00252965626112823
・ホールド感,0.00250578027315292
出番,0.00245770086175095
トータルバランス,0.00239057466407303
表現力,0.00238667696479604
価格設定,0.00236777671672131
人,0.00234523570900596
画角,0.0022200556499491
(色調・解像度),0.00212921815610254
0付近,0.00212921815610254
1)機動性,0.00212921815610254
135mm近辺,0.00212921815610254
16-45mmf4,0.00212921815610254
2)バッテリー,0.00212921815610254
20mm,0.00212921815610254
2点,0.00212921815610254
3)コストパフォーマンス,0.00212921815610254
3．防塵防滴性能,0.00212921815610254
5．マクロ性能,0.00212921815610254
968C,0.00212921815610254
ADJボタン,0.00212921815610254
DA21mm,0.00212921815610254
EVF,0.00212921815610254
FZシリーズ,0.00212921815610254
PF,0.00212921815610254
SR8,0.00212921815610254
「水族館」,0.00212921815610254
が,0.00212921815610254
アルミ・ボディ,0.00212921815610254
カラーナイトビュー,0.00212921815610254
コストメリット,0.00212921815610254
バリオテッサー,0.00212921815610254
ピンク,0.00212921815610254
フロントキャップ,0.00212921815610254
ホールド感),0.00212921815610254
ボリューム感,0.00212921815610254
ライブビュー,0.00212921815610254
リング,0.00212921815610254
・レンズ,0.00212921815610254
・描写,0.00212921815610254
中央,0.00212921815610254
修正,0.00212921815610254
問題無しホールド感,0.00212921815610254
工学ズーム,0.00212921815610254
悪さ,0.00212921815610254
液晶パネル,0.00212921815610254
濃さ,0.00212921815610254
無い,0.00212921815610254
画像処理エンジン,0.00212921815610254
画像編集メニュー,0.00212921815610254
竭。映り,0.00212921815610254
縦グリ,0.00212921815610254
肌,0.00212921815610254
肌触り感,0.00212921815610254
ファインダー,0.00210130911778091
機動性,0.00205335270067456
シャッター音,0.00203652388786491
ボケ具合,0.00194584851916152
雰囲気,0.00183438539548795
手触り,0.00181741422708669
ホールディング,0.00162489036822205
撮影,0.00161243046179707
写真,0.00157297358158282
軽さ,0.00149628768827497
問題,0.00142624490840776
望遠,0.00141547593120413
程度,0.00138813189352899
配置,0.00135937347851383
格好,0.00135817109544893
出来栄え,0.00124932842051367
満足度,0.00115541932743385
腕,0.00113714331200264
完成度,0.00111715454154902
クリック感,0.00110939714122959
再現性,0.00104335392656208
評価,0.00103554894805832
花形フード,0.00100926965431405
利便性,0.00100012052356439
ストラップ,0.000981286066753237
対応,0.000958898492198148
ケース,0.000948751841563539
デジカメ,0.000916986562151068
階調性,0.000890982182162468
追従性,0.000867670586673056
フード,0.000866925031325541
よさ,0.000851741097501815
操作,0.000849143208971251
素性,0.000846231122734743
ピント精度,0.000845241910574466
ダイヤル,0.000842953856031771
焦点距離,0.00084197917586735
切れ味,0.000830662736418499
点画質,0.000823031667763733
つくり,0.000816441047401101
ロック,0.000802737356939946
AF性能,0.00079281546025234
指かかり,0.000784716607697711
機能面,0.000783713644604978
外観,0.000778643832330457
マクロ,0.000766280515760301
あと,0.000758367736740404
ボタン類,0.000754822099770581
ノイズ処理,0.000752350473947639
コレ,0.000747495709087227
ボディ,0.000737548565748716
状態,0.000734950950096943
歯切れ,0.000731275687446323
辺,0.000728390740996792
使用頻度,0.000716813157692004
スタイル,0.000690582544136129
歩留まり,0.000689466821780278
具合,0.000685637131840893
他,0.000681147406788326
ボディバランス,0.000676023526640156
マクロ性能,0.000676023526640156
一眼,0.000674369641535138
タッチパネル,0.000672434611176682
液晶画面,0.000669646715789206
色味,0.000659926687061051
ヒット率,0.000658644160610888
感想,0.000642732646110468
手ブレ補正,0.000632944061216555
IS,0.000624965182394746
コンデジ,0.000619689739862691
トルク,0.000616768576514622
ホールディング性,0.000616396746474676
ISO,0.000615509507386661
画素数,0.000610791662448334
サービス,0.00060679830577842
D40,0.000605265896150949
接写,0.000594652960405101
不満点,0.000593851114953984
シャープさ,0.00059279035436185
違和感,0.000591433518903784
コスト,0.000574286831251029
画,0.000570765674064059
商品,0.000567102124115326
文句,0.000556547946398729
高感度,0.000549801836849701
見え方,0.00054815764088056
天候,0.000545537709375535
顔認識,0.00054356584972625
描写性能,0.00054303887174035
仕上がり,0.000538566567761578
VR,0.000527158555608106
心地,0.00052054946007337
使用方法,0.00051618584461751
◎画質,0.000514210334436714
これから,0.00051250613528941
使用感,0.000507801549184807
差,0.000505635446920367
ピクチャースタイル,0.000505194397836705
高感度性能,0.000501100665732922
フォーサーズ,0.000499886101127884
効果,0.000499847942186944
早さ,0.000498456319176753
重くもな,0.000470213704905942
30D,0.000470067728607467
グリップ形状,0.000465131085888301
手,0.000463214004620518
印象,0.000460046511228
パソコン,0.000459387632171878
ブルー,0.000455917512513604
デジタル,0.000454801790157755
動作,0.000454145100122701
最短撮影距離,0.000435768395224256
最近,0.00042665978285993
ピント合わせ,0.000425819323889535
モード,0.000424898944554498
ノイズ,0.000414577916868591
あたり,0.000411506196730326
使い方,0.000409169748789208
フィット感,0.000406231599360426
顔キレイナビ,0.000406231599360426
速度,0.000402032051013736
範囲,0.000398961818753725
品,0.000393116043979324
分,0.000392963897160846
少し持ち,0.000392963897160846
引っ掛かり,0.000392963897160846
D3,0.000388081063157072
易さ,0.000383488052731921
今,0.00038199333800362
レンズ内補正,0.00037790582312726
シャッター,0.00037771550376056
中身,0.00037771550376056
携行性,0.000375768323856564
普段,0.00037320976715293
露出補正,0.00037320976715293
色ノリ,0.000361944031738157
赤,0.000358737238046974
K100D,0.000353643651675192
歩き,0.000352012281286515
単焦点,0.000351600644149189
画面,0.000348401177443037
あまり気持ち,0.000347032973382247
一眼レフ,0.000342599727162698
コンパクトデジカメ,0.000339733584599718
握り心地,0.000326165260839598
重量,0.000325507132442964
気持,0.000317645838954338
存在感,0.00031120310217143
点,0.00030929264025073
ニコンさん,0.000303421714211093
広角,0.000302463252497112
ヒンジ側),0.000301103229229598
ホ−ルド性,0.000301103229229598
ライブ画像表示操作性,0.000301103229229598
初日,0.000301103229229598
形状,0.000301103229229598
諧調性,0.000301103229229598
ピント,0.000295904283662235
設計,0.000295342224111352
満足感,0.000295283934687912
画質等,0.000294867155663569
安心感,0.000294842429488865
燃費,0.000288265138037906
愛称,0.00028824262485068
現在,0.000286018201841474
D200,0.000280358446223959
ストレス,0.000278321655954722
連写,0.000276272077381323
ニコン,0.000275356135605545
コンパクト性,0.00027486314820422
ユーザーインターフェイス,0.00027486314820422
中々使い勝手,0.00027486314820422
使い回し,0.00027486314820422
反響,0.00027486314820422
基本的画質,0.00027486314820422
液晶発色,0.00027486314820422
褶曲補正,0.00027486314820422
デジタルカメラ自体,0.000271879044866479
マーケティング戦略,0.000271879044866479
室内撮,0.000271879044866479
荷物持ち&見た目,0.000271879044866479
高ISO,0.000271879044866479
パナライカレンズ,0.000265974545835817
プリント,0.000262647298202523
幅,0.000262647298202523
良さ,0.000262129508958824
コストパーフォーマンス,0.000260137490827819
率,0.000259435610443083
(秒7コマ),0.000259338999248774
28-70mmF4AL,0.000259338999248774
HS−14,0.000259338999248774
SD利用,0.000259338999248774
___気持ち,0.000259338999248774
k100d,0.000259338999248774
「スライドショー」,0.000259338999248774
さわり心地,0.000259338999248774
すべて,0.000259338999248774
ウケ,0.000259338999248774
ダイアル,0.000259338999248774
パフォーマンス,0.000259338999248774
フリーアングル液晶,0.000259338999248774
ベストショット,0.000259338999248774
ホールディング感,0.000259338999248774
人肌,0.000259338999248774
再現力,0.000259338999248774
老舗メーカー,0.000259338999248774
表面処理,0.000259338999248774
親指操作,0.000259338999248774
金属製,0.000259338999248774
少なさ,0.000258038800511066
シャッターフィーリング,0.000257818502390353
今後,0.000257608548178044
動画画質,0.000257065068597861
手軽さ,0.000257065068597861
表現,0.000257065068597861
1枚,0.000255411397058029
5D,0.000255411397058029
HS-14,0.000255411397058029
「質感」,0.000255411397058029
まわり,0.000255411397058029
ハイパー操作系,0.000255411397058029
・デザイン&質感,0.000255411397058029
・発色,0.000255411397058029
・装着バランス,0.000255411397058029
形状設計,0.000255411397058029
携帯性・操作性,0.000255411397058029
機能レイアウト,0.000255411397058029
発色性,0.000255411397058029
音色,0.000255411397058029
ガイド機能,0.000253010952953739
ネックストラップ,0.000253010952953739
操作性取り扱い,0.000252502493171937
AF速度,0.000249391826730673
Nikon,0.000249228159588377
WB,0.000249228159588377
シャープネス等),0.000249228159588377
マクロ撮影,0.000249228159588377
レンズそのもの,0.000249228159588377
ロゴ,0.000249228159588377
佇まい,0.000249228159588377
受け,0.000249228159588377
少し線,0.000249228159588377
手触り・風合い,0.000249228159588377
拡大鏡モード,0.000249228159588377
操作性ズームリング,0.000249228159588377
連射性能,0.000249228159588377
部分),0.000249228159588377
顔認識センサー,0.000249228159588377
8連写音,0.000248028780552404
りと評判,0.000248028780552404
スナップショット,0.000248028780552404
望遠側,0.000248028780552404
VR18-200,0.000247428723349076
静止画,0.000247428723349076
(重さ),0.000225735388068256
1:携帯性,0.000225735388068256
2___操作性,0.000225735388068256
○連射性能,0.000225735388068256
・AWB,0.000225735388068256
・手ブレ補正,0.000225735388068256
・頭,0.000225735388068256
乗り,0.000225735388068256
完成度ホールド感,0.000225735388068256
撮影感覚,0.000225735388068256
検出スピード,0.000225735388068256
認識精度,0.000225735388068256
見易さ,0.000223018855153229
IS機構,0.000213272800524353
ぼけ味,0.000213272800524353
サウンドレコーダ,0.000213272800524353
データ,0.000213272800524353
ホール感,0.000213272800524353
外観デザイン,0.000213272800524353
指触り,0.000213272800524353
見た目質感,0.000213272800524353
遊び,0.000213272800524353
実売価格,0.000208173766841367
次,0.000207688844382349
光電変換効率,0.000204167365442022
認識率,0.000204167365442022
30mm,0.00020396933255437
つまみ,0.00020396933255437
シャッタ−音,0.00020396933255437
デザイン質感,0.00020396933255437
値引率,0.00020396933255437
内臓ストロボ,0.00020396933255437
操作レスポンス,0.00020396933255437
総評コストパフォーマンス,0.00020396933255437
表面加工,0.00020396933255437
装着感,0.00020396933255437
質量バランス,0.00020396933255437
高感度耐性,0.00020396933255437
形態性,0.000202316634405494
撮影中,0.000201458801868054
レベル,0.000201131767893908
(ホールド)感,0.000199678452667906
あまり視力,0.000199678452667906
・付属ソフト,0.000199678452667906
価格差,0.000198463498699661
環境,0.000197986853240485
デジ一,0.000193752947995571
色調,0.000193752947995571
DN,0.000191821738115014
