"",weight
が悪い,0.648709781109634
が良い,0.606346913077087
の良い,0.0802079382697575
が良く,0.0494941871143591
は良いです,0.0461965212535898
も良く,0.0457139753360151
が良いです,0.0394883766168742
は良いと,0.0388994067154005
はありません,0.0371288588092604
がいいです,0.0322901040574848
がいい,0.0322009081643449
もよく,0.0281690403656195
がよい,0.0242360083062449
が良いと,0.0239632652252921
がよく,0.0231350978860643
も良いです,0.0224583569452131
の高い,0.0217286278503085
は思います,0.0208558640088314
を考えると,0.0195605924048842
も良いと,0.0180988958363093
もいいです,0.0180307127736364
も良い,0.0175954661619372
が悪いです,0.0175597861563875
はいいと,0.0171735807605912
のよい,0.0171403191867878
は良好です,0.0169811569254783
が悪く,0.0166242948472921
は良い,0.0166034340204745
が良いので,0.0154279352762297
はいいです,0.0154250479711633
が高い,0.0153276085901842
が悪いと,0.0151183153107715
の取れた,0.014090972852802
は良く,0.0136123011281615
がいいので,0.0131960140293437
はいいですね,0.0108396646231153
がいいと,0.0106449535046426
にありません,0.0102612591008958
は悪いです,0.0102043344599288
もありません,0.0100752756709391
が良くない,0.010016446437461
も良いので,0.00993477467524724
は感じです,0.00990347987064316
は最高です,0.00980136892727239
が良くて,0.00950337186780887
は抜群です,0.00931902474510954
のとれた,0.0092713240238124
が悪いので,0.0091638402886614
を考えれば,0.00901167288607858
もいい,0.00890375418831003
も良好です,0.00876702503874404
が弱いです,0.00847236678687702
もなく,0.00839286346780923
も良いし,0.00810195908478916
に優れた,0.00803399793316277
が感じます,0.00793766468544019
がよいです,0.00785473689092814
はありませんが,0.00766598719694893
はよいです,0.00760634327636852
も満足しています,0.00756883666516632
はします,0.00752339110991226
になります,0.00742932305334899
はありますが,0.00731082482872626
がいいですね,0.00718315312749222
は高いです,0.00693251433609472
は高いと,0.00689332433878908
があり,0.00685102791693099
は良いのですが,0.00674418453885937
があります,0.00665127649331726
はあります,0.00643272573075516
は方だと,0.00642347684135959
も悪くなく,0.00634975699055965
は良いですね,0.00622913889881968
には満足しています,0.00596919368072334
は思いますが,0.005810321787673
も高く,0.00579003989880932
が悪いのが,0.00576493075921759
がありません,0.0057450885186386
の悪い,0.00564430423096464
は悪くないです,0.00544820003925809
はよいと,0.00542192429160135
は満足しています,0.00538793219080912
が高く,0.00532224253865211
は悪くないと,0.00532203040790361
もいいですね,0.00526226219197912
は気に入っています,0.00526004220991271
が高いです,0.00508484007805494
は感じます,0.00508304147099072
はいい,0.00507536501381402
がイマイチ,0.00507004824033407
がある,0.00504176690925539
をする,0.00502535974964973
が悪いのと,0.00500541743218597
という点では,0.00495000377085145
に満足しています,0.0048908434685547
にある,0.00488142352506362
といい,0.00482559223039766
は満足です,0.00482340107303569
はあり,0.00482250453798897
で決めました,0.00480583598498446
がよいと,0.00472493611860443
が悪いという,0.00472458132879434
も思います,0.00466908551122728
が良いとは,0.00466004110653834
と思います,0.00459898567257255
にありますが,0.00455585307815591
のある,0.00452074981176356
が良くなりました,0.0044718530679722
を考えて,0.00444842722590764
がいまいち,0.00443365405415033
は感じません,0.00438157258233343
で満足しています,0.00435949879283198
は悪い,0.0043449765378533
がよいので,0.00432104965258461
も含めて,0.0043189553944245
はしました,0.00431026516005351
がよければ,0.00428551326092437
は落ちますが,0.00428464023464113
は最高,0.00427687713367796
も良くて,0.00415319288105971
もあります,0.00406925744632971
はものです,0.0039973500790292
も悪い,0.00392527687735514
もありますが,0.00392015924511077
も良いですね,0.00389720390170714
をします,0.00386598772053888
はよく,0.00385454480790545
が悪かったので,0.00383706983852786
は十分です,0.00381689371429038
は良いようです,0.0037845887358313
も良いですし,0.00377718288114104
も秀逸です,0.00373834958787319
はよい,0.00373198121349953
にあり,0.0037257289431254
を重視して,0.00371550241391133
が高いので,0.00369617528857061
がなる,0.00365808299076473
は良いですが,0.00365251816248941
は感じました,0.00362890259780676
も気に入っています,0.00357499574239054
はない,0.00356915383254221
もいいですし,0.00350801888209121
は劣りますが,0.00350257494225841
になる,0.00349044111534442
が悪いのは,0.00346841022796435
がよくない,0.00345205042231355
は文句なしです,0.00344664002138374
もよいです,0.0034430169891483
は高い,0.00338374850400114
がなります,0.00337507395775318
もよい,0.00336606684153086
は問題なし,0.00334249721327663
がします,0.00333598768136094
も十分です,0.00330012030454481
が良いのか,0.00329511938751314
はなく,0.00327437574501517
もいいし,0.00325873859699675
は最悪です,0.00324771081888796
が悪くなる,0.00324323732821179
が好きです,0.00323138045898043
はないと,0.0032277069998297
が高いと,0.00316878453948914
が違う,0.00316067808512151
が悪いような,0.00314930734788347
を上げて,0.00314135939532453
は良いとは,0.00313833959642192
を求める,0.00310350047267922
は悪くない,0.00310002918908487
がすばらしい,0.00308788782783046
があると,0.00307661858549319
もいいと,0.00307318816549664
もあり,0.00301942320003984
は好きです,0.00301347010725208
もある,0.00299684479140907
は悪いですが,0.00298623494054101
は素晴らしいです,0.00297028730209043
が劣る,0.00296401171222297
はないです,0.0029583189967736
が良いという,0.00294824549842582
は良いので,0.00294676423622348
も良好,0.00294673705365619
は最高だと,0.00294666947373135
